18,"M","3000 Steeplechase","F",10,"Brian Barraza","Houston"
18,"M","3000 Steeplechase","F",11,"Max Benoit","Michigan State"
18,"M","3000 Steeplechase","F",12,"John Rice","Texas"
18,"M","3000 Steeplechase","P",1,"Obsa Ali","Minnesota"
18,"M","3000 Steeplechase","P",2,"Noah Affolder","Syracuse"
18,"M","3000 Steeplechase","P",3,"Clayson Shumway","BYU"
18,"M","3000 Steeplechase","P",4,"Steven Fahy","Stanford"
18,"M","3000 Steeplechase","P",5,"Jamaine Coleman","Eastern Kentucky"
18,"M","3000 Steeplechase","P",6,"Andrew Gardner","Washington"
18,"M","3000 Steeplechase","P",7,"John Rice","Texas"
18,"M","3000 Steeplechase","P",8,"Matt Owens","BYU"
18,"M","3000 Steeplechase","P",9,"Aidan Tooker","Syracuse"
18,"M","3000 Steeplechase","P",10,"Max Benoit","Michigan State"
18,"M","3000 Steeplechase","P",11,"Brian Barraza","Houston"
18,"M","3000 Steeplechase","P",12,"Riley Osen","Portland"
18,"M","3000 Steeplechase","P",13,"Emmanuel Rotich","Tulane"
18,"M","3000 Steeplechase","P",14,"Andrew Bowman","Oakland"
18,"M","3000 Steeplechase","P",15,"Spencer Fehlberg","Utah State"
18,"M","3000 Steeplechase","P",16,"Mihret Coulter","Charlotte"
18,"M","3000 Steeplechase","P",17,"Parker Scott","Ole Miss"
18,"M","3000 Steeplechase","P",18,"El Hocine Bouchrak","High Point"
18,"M","3000 Steeplechase","P",19,"Wesley Kirui","Hampton"
18,"M","3000 Steeplechase","P",20,"Jordan Cross","Weber State"
18,"M","3000 Steeplechase","P",21,"Tom Nobles","Charlotte"
18,"M","3000 Steeplechase","P",22,"Dylan Hodgson","Kansas"
18,"M","3000 Steeplechase","P",23,"Bailey Roth","Arizona"
18,"M","3000 Steeplechase","P",-1,"Hlynur Andresson","Eastern Michigan"
18,"W","800 Meters","F",1,"Sammy Watson","Texas A&M"
18,"W","800 Meters","F",2,"Abike Egbeniyi","Mid. Tenn. State"
18,"W","800 Meters","F",3,"Ashley Taylor","Northern Arizona"
18,"W","800 Meters","F",4,"Siofra Cleirigh Buttner","Villanova"
18,"W","800 Meters","F",5,"Olivia Baker","Stanford"
18,"W","800 Meters","F",6,"Martha Bissah","Norfolk State"
18,"W","800 Meters","F",7,"Sabrina Southerland","Oregon"
18,"W","800 Meters","F",8,"Jazmine Fray","Texas A&M"
18,"W","800 Meters","P",1,"Jazmine Fray","Texas A&M"
18,"W","800 Meters","P",2,"Sabrina Southerland","Oregon"
18,"W","800 Meters","P",3,"Ashley Taylor","Northern Arizona"
18,"W","800 Meters","P",4,"Sammy Watson","Texas A&M"
18,"W","800 Meters","P",5,"Abike Egbeniyi","Mid. Tenn. State"
18,"W","800 Meters","P",6,"Martha Bissah","Norfolk State"
18,"W","800 Meters","P",7,"Olivia Baker","Stanford"
18,"W","800 Meters","P",8,"Siofra Cleirigh Buttner","Villanova"
18,"W","800 Meters","P",9,"Avi' Tal Wilson-Perteete","UNLV"
18,"W","800 Meters","P",10,"Heather MacLean","UMass Amherst"
18,"W","800 Meters","P",11,"Kamryn McIntosh","Clemson"
18,"W","800 Meters","P",12,"Alethia Marrero","Arizona State"
18,"W","800 Meters","P",13,"Allie Wilson","Monmouth"
18,"W","800 Meters","P",14,"Jasmine Staebler","Iowa State"
18,"W","800 Meters","P",15,"Michelle Howell","Jacksonville"
18,"W","800 Meters","P",16,"Susan Aneno","Connecticut"
18,"W","800 Meters","P",17,"Elissa Mann","Colorado"
18,"W","800 Meters","P",18,"Fellan Ferguson","Clemson"
18,"W","800 Meters","P",19,"Nia Akins","Penn"
18,"W","800 Meters","P",20,"McKenna Keegan","Villanova"
18,"W","800 Meters","P",21,"Kristie Schoffield","Boise State"
18,"W","800 Meters","P",22,"Sadi Henderson","Boise State"
18,"W","800 Meters","P",23,"Aaliyah Miller","Baylor"
18,"W","800 Meters","P",24,"Laurie  Barton","Virginia Tech"
18,"W","1500 Meters","F",1,"Jessica Hull","Oregon"
18,"W","1500 Meters","F",2,"Nikki Hiltz","Arkansas"
18,"W","1500 Meters","F",3,"Elise Cranny","Stanford"
18,"W","1500 Meters","F",4,"Christina Aragon","Stanford"
18,"W","1500 Meters","F",5,"Rachel  Pocratsky","Virginia Tech"
18,"W","1500 Meters","F",6,"Taryn Rawlings","Portland"
18,"W","1500 Meters","F",7,"Elinor Purrier","New Hampshire"
18,"W","1500 Meters","F",8,"Danae Rivers","Penn State"
18,"W","1500 Meters","F",9,"Grace Barnett","Clemson"
18,"W","1500 Meters","F",10,"Dillon McClintock","Michigan State"
18,"W","1500 Meters","F",11,"Janelle Noe","Toledo"
18,"W","1500 Meters","F",12,"Martina Rodriguez","Memphis"
18,"W","1500 Meters","P",1,"Elinor Purrier","New Hampshire"
18,"W","1500 Meters","P",2,"Nikki Hiltz","Arkansas"
18,"W","1500 Meters","P",3,"Jessica Hull","Oregon"
18,"W","1500 Meters","P",4,"Christina Aragon","Stanford"
18,"W","1500 Meters","P",5,"Rachel  Pocratsky","Virginia Tech"
18,"W","1500 Meters","P",6,"Elise Cranny","Stanford"
18,"W","1500 Meters","P",7,"Janelle Noe","Toledo"
18,"W","1500 Meters","P",8,"Dillon McClintock","Michigan State"
18,"W","1500 Meters","P",9,"Grace Barnett","Clemson"
18,"W","1500 Meters","P",10,"Martina Rodriguez","Memphis"
18,"W","1500 Meters","P",11,"Danae Rivers","Penn State"
18,"W","1500 Meters","P",12,"Taryn Rawlings","Portland"
18,"W","1500 Meters","P",13,"Molly Sughroue","Oklahoma State"
18,"W","1500 Meters","P",14,"Jessica Harris","Notre Dame"
18,"W","1500 Meters","P",15,"Sarah Hardie","Columbia"
18,"W","1500 Meters","P",16,"Kaili Keefe","Washington St."
18,"W","1500 Meters","P",17,"Alexis Fuller","Boise State"
18,"W","1500 Meters","P",18,"Haley Meier","Michigan"
18,"W","1500 Meters","P",19,"Whittni Orton","BYU"
18,"W","1500 Meters","P",20,"Shannon Hugard","Cornell"
18,"W","1500 Meters","P",21,"Carina Gillespie","Air Force"
18,"W","1500 Meters","P",22,"Rhianwedd Price-Weimer","Miss State"
18,"W","1500 Meters","P",23,"Jenna Hinkle","UC Santa Barbara"
18,"W","1500 Meters","P",24,"Sinclaire  Johnson","Oklahoma State"
18,"W","5000 Meters","F",1,"Karissa  Schweizer","Missouri"
18,"W","5000 Meters","F",2,"Allie Buchalski","Furman"
18,"W","5000 Meters","F",3,"Lilli Burdon","Oregon"
18,"W","5000 Meters","F",4,"Vanessa Fraser","Stanford"
18,"W","5000 Meters","F",5,"Amy-Eloise Neale","Washington"
18,"W","5000 Meters","F",6,"Ednah Kurgat","New Mexico"
18,"W","5000 Meters","F",7,"Jessica Drop","Georgia"
18,"W","5000 Meters","F",8,"Allie Ostrander","Boise State"
18,"W","5000 Meters","F",9,"Weini Kelati","New Mexico"
18,"W","5000 Meters","F",10,"Erika Kemp","North Carolina St."
18,"W","5000 Meters","F",11,"Charlotte Taylor","San Francisco"
18,"W","5000 Meters","F",12,"Sharon Lokedi","Kansas"
18,"W","5000 Meters","F",13,"Erin Clark","Colorado"
18,"W","5000 Meters","F",14,"Nicole  Hutchinson","Villanova"
18,"W","5000 Meters","F",15,"Savannah Carnahan","Furman"
18,"W","5000 Meters","F",16,"Elly Henes","North Carolina St."
18,"W","5000 Meters","F",17,"Samantha Nadel","Oregon"
18,"W","5000 Meters","F",18,"Alicia Monson","Wisconsin"
18,"W","5000 Meters","F",19,"Abbey Wheeler","Providence"
18,"W","5000 Meters","F",20,"Rachel DaDamio","Notre Dame"
18,"W","5000 Meters","F",21,"Katherine Receveur","Indiana"
18,"W","5000 Meters","F",22,"Morgan Ilse","North Carolina"
18,"W","5000 Meters","F",23,"Hannah  Steelman ","Wofford"
18,"W","5000 Meters","F",24,"Bailey Davis","Louisville"
18,"W","10,000 Meters","F",1,"Sharon Lokedi","Kansas"
18,"W","10,000 Meters","F",2,"Dorcas Wasike","Louisville"
18,"W","10,000 Meters","F",3,"Karissa  Schweizer","Missouri"
18,"W","10,000 Meters","F",4,"Alice Wright","New Mexico"
18,"W","10,000 Meters","F",5,"Charlotte Taylor","San Francisco"
18,"W","10,000 Meters","F",6,"Anna Rohrer","Notre Dame"
18,"W","10,000 Meters","F",7,"Kaitlyn Benner","Colorado"
18,"W","10,000 Meters","F",8,"Jaci Smith","Air Force"
18,"W","10,000 Meters","F",9,"Erin Clark","Colorado"
18,"W","10,000 Meters","F",10,"Weronika Pyzik","San Francisco"
18,"W","10,000 Meters","F",11,"Makena Morley","Colorado"
18,"W","10,000 Meters","F",12,"Clare O'Brien","Boise State"
18,"W","10,000 Meters","F",13,"Margaret Allen","Indiana"
18,"W","10,000 Meters","F",14,"Caroline Alcorta","North Carolina"
18,"W","10,000 Meters","F",15,"Lauren LaRocco","Portland"
18,"W","10,000 Meters","F",16,"Samantha Halvorsen","Wake Forest"
18,"W","10,000 Meters","F",17,"Annie Heffernan","Notre Dame"
18,"W","10,000 Meters","F",18,"Rachel  Walny","Bowling Green"
18,"W","10,000 Meters","F",19,"Sara Freix","Virginia Tech"
18,"W","10,000 Meters","F",20,"Eden Meyer","North Florida"
18,"W","10,000 Meters","F",21,"Samantha Drop","Georgia"
18,"W","10,000 Meters","F",22,"Christine  Frederick","Ohio State"
18,"W","10,000 Meters","F",-1,"Militsa Mircheva","Florida State"
18,"W","10,000 Meters","F",-1,"Alli Cash","Oregon"
18,"W","3000 Steeplechase","F",1,"Allie Ostrander","Boise State"
18,"W","3000 Steeplechase","F",2,"Charlotte Prouse","New Mexico"
