18,"M","1500 Meters",46,"Trevor Reinhart","Yale"
18,"M","1500 Meters",47,"Matthew Rainey","American"
18,"M","1500 Meters",48,"Henry Dwyer","Georgia"
18,"M","5000 Meters",1,"Amon Kemboi","Campbell"
18,"M","5000 Meters",2,"Justyn Knight","Syracuse"
18,"M","5000 Meters",3,"Vincent Kiprop","Alabama"
18,"M","5000 Meters",4,"Lawrence Kipkoech","Campbell"
18,"M","5000 Meters",5,"Ben Veatch","Indiana"
18,"M","5000 Meters",6,"Gilbert Kigen","Alabama"
18,"M","5000 Meters",7,"Chartt Miller","Iona"
18,"M","5000 Meters",8,"Conor Lundy","Princeton"
18,"M","5000 Meters",9,"Jaret Carpenter","Purdue"
18,"M","5000 Meters",10,"Zach Long","Tennessee"
18,"M","5000 Meters",11,"Philo Germano","Syracuse"
18,"M","5000 Meters",12,"Alfred Chelanga","Alabama"
18,"M","5000 Meters",13,"Timothy McGowan","Penn State"
18,"M","5000 Meters",14,"Micah Beller","Michigan"
18,"M","5000 Meters",15,"Martin Martinez","Brown"
18,"M","5000 Meters",16,"Tom Nobles","Charlotte"
18,"M","5000 Meters",17,"Aaron Templeton","Furman"
18,"M","5000 Meters",18,"Aaron Bienenfeld","Cincinnati"
18,"M","5000 Meters",19,"Peter Seufer","Virginia Tech"
18,"M","5000 Meters",20,"Casey Comber","Villanova"
18,"M","5000 Meters",21,"JP Trojan","William and Mary"
18,"M","5000 Meters",22,"Paul Hogan ","UMass Lowell"
18,"M","5000 Meters",23,"Nahom Solomon","Georgia Tech"
18,"M","5000 Meters",24,"Jacob Bowman","Oakland"
18,"M","5000 Meters",25,"Aaron  Baumgarten","Michigan"
18,"M","5000 Meters",26,"Fearghal Curtin","Charleston Southern"
18,"M","5000 Meters",27,"Bryce Millar","Indiana"
18,"M","5000 Meters",28,"Ehab El-Sandali","Iona"
18,"M","5000 Meters",29,"Patrick Sheehan","North Carolina St."
18,"M","5000 Meters",30,"Curtis Eckstein","Purdue"
18,"M","5000 Meters",31,"Hugo Milner","Harvard"
18,"M","5000 Meters",32,"John  McGowan","Penn State"
18,"M","5000 Meters",33,"Jack Joyce","Virginia Tech"
18,"M","5000 Meters",34,"Bryan Kamau","Georgia"
18,"M","5000 Meters",35,"Sean Burke","Boston College"
18,"M","5000 Meters",36,"Brian Zabilski","Columbia"
18,"M","5000 Meters",37,"Matt Grossman","Princeton"
18,"M","5000 Meters",38,"Kenny Vasbinder","Columbia"
18,"M","5000 Meters",39,"Jeremy Spiezio","Princeton"
18,"M","5000 Meters",40,"Stephen  Jones","Miss State"
18,"M","5000 Meters",41,"Joe Bistritz","North Carolina St."
18,"M","5000 Meters",42,"Mason Coppi","Furman"
18,"M","5000 Meters",43,"Bryce Stroede","Oakland"
18,"M","5000 Meters",44,"Ryan Thomas","Columbia"
18,"M","5000 Meters",45,"Ari Klau","Virginia"
18,"M","5000 Meters",46,"Dylan Carmack","Davidson"
18,"M","5000 Meters",-1,"Lucky Schreiner","Columbia"
18,"M","5000 Meters",-1,"Nathan Jones","McNeese State"
18,"M","10,000 Meters",1,"Vincent Kiprop","Alabama"
18,"M","10,000 Meters",2,"Lawrence Kipkoech","Campbell"
18,"M","10,000 Meters",3,"Ben Flanagan","Michigan"
18,"M","10,000 Meters",4,"Jacob Thomson","Kentucky"
18,"M","10,000 Meters",5,"Arsène Guillorel","Samford"
18,"M","10,000 Meters",6,"Colin  Bennie","Syracuse"
18,"M","10,000 Meters",7,"Nahom Solomon","Georgia Tech"
18,"M","10,000 Meters",8,"Alfred Chelanga","Alabama"
18,"M","10,000 Meters",9,"Gilbert Kigen","Alabama"
18,"M","10,000 Meters",10,"Jonathan Green","Georgetown"
18,"M","10,000 Meters",11,"Frank Lara","Furman"
18,"M","10,000 Meters",12,"Michael Crozier","Georgetown"
18,"M","10,000 Meters",13,"Azaria Kirwa","Liberty"
18,"M","10,000 Meters",14,"Elijah Moskowitz","North Carolina St."
18,"M","10,000 Meters",15,"Paul Hogan ","UMass Lowell"
18,"M","10,000 Meters",16,"Gilbert Kirui","Iona"
18,"M","10,000 Meters",17,"Bryce England","Saint Francis University"
18,"M","10,000 Meters",18,"Lachlan Cook","Virginia"
18,"M","10,000 Meters",19,"Andrew Marston","Villanova"
18,"M","10,000 Meters",20,"Ben Kendell","Detroit Mercy"
18,"M","10,000 Meters",21,"Iliass Aouani","Syracuse"
18,"M","10,000 Meters",22,"Addison  Monroe","Eastern Kentucky"
18,"M","10,000 Meters",23,"JP Trojan","William and Mary"
18,"M","10,000 Meters",24,"Cameron Avery","Stony Brook"
18,"M","10,000 Meters",25,"Robert Stone","Princeton"
18,"M","10,000 Meters",26,"Kyle Gronostaj","Albany"
18,"M","10,000 Meters",27,"Peter Seufer","Virginia Tech"
18,"M","10,000 Meters",28,"Gannon Willcutts","Princeton"
18,"M","10,000 Meters",29,"Josh Brickell","Furman"
18,"M","10,000 Meters",30,"Stanley Linton","Florida State"
18,"M","10,000 Meters",31,"Jon Moses","Georgia"
18,"M","10,000 Meters",32,"Sean Grossman","Miami"
18,"M","10,000 Meters",33,"Alex Corbett","Virginia"
18,"M","10,000 Meters",34,"Chase Weaverling","Virginia"
18,"M","10,000 Meters",35,"Dominic Hockenbury","Syracuse"
18,"M","10,000 Meters",36,"Austin Sprague","Georgia"
18,"M","10,000 Meters",37,"Nicholas Golebiowski","Georgetown"
18,"M","10,000 Meters",38,"Clark Ruiz","Michigan State"
18,"M","10,000 Meters",39,"Jesse Hersha","Michigan State"
18,"M","10,000 Meters",40,"Ryan Kutch","Fordham"
18,"M","10,000 Meters",41,"Enrique Soto","McNeese State"
18,"M","10,000 Meters",42,"Joe Dragon","Syracuse"
18,"M","10,000 Meters",43,"Alex Norstrom","Central Connecticut"
18,"M","10,000 Meters",44,"Kevin  James","Syracuse"
18,"M","10,000 Meters",45,"Nicholas Raymond","Eastern Michigan"
18,"M","10,000 Meters",46,"Jeremy Breedlove","IUPUI"
18,"M","10,000 Meters",-1,"Steven Cross","Florida State"
18,"M","10,000 Meters",-1,"Conner Thompson","Alabama"
18,"M","3000 Steeplechase",1,"Emmanuel Rotich","Tulane"
18,"M","3000 Steeplechase",2,"Jamaine Coleman","Eastern Kentucky"
18,"M","3000 Steeplechase",3,"Noah Affolder","Syracuse"
18,"M","3000 Steeplechase",4,"Mihret Coulter","Charlotte"
18,"M","3000 Steeplechase",5,"Max Benoit","Michigan State"
18,"M","3000 Steeplechase",6,"Aidan Tooker","Syracuse"
18,"M","3000 Steeplechase",7,"Hlynur Andresson","Eastern Michigan"
18,"M","3000 Steeplechase",8,"Wesley Kirui","Hampton"
18,"M","3000 Steeplechase",9,"Parker Scott","Ole Miss"
18,"M","3000 Steeplechase",10,"Andrew Bowman","Oakland"
18,"M","3000 Steeplechase",11,"Tom Nobles","Charlotte"
18,"M","3000 Steeplechase",12,"El Hocine Bouchrak","High Point"
18,"M","3000 Steeplechase",13,"Samuel Abascal","Eastern Kentucky"
18,"M","3000 Steeplechase",14,"Connor Mora","Michigan"
18,"M","3000 Steeplechase",15,"William Daly","Penn"
18,"M","3000 Steeplechase",16,"Colin Daly","Penn"
18,"M","3000 Steeplechase",17,"Winter Romeyn","Michigan State"
18,"M","3000 Steeplechase",18,"Fitsum  Seyoum","Virginia Tech"
18,"M","3000 Steeplechase",19,"Julien Sanchez-Pinto","Memphis"
18,"M","3000 Steeplechase",20,"Alejandro Juan Torres","High Point"
18,"M","3000 Steeplechase",21,"Michael Hall","Florida State"
18,"M","3000 Steeplechase",22,"Sean Tobin","Ole Miss"
18,"M","3000 Steeplechase",23,"Simeon Roberts","East Tenn. St."
18,"M","3000 Steeplechase",24,"Ed Trippas","Princeton"
18,"M","3000 Steeplechase",25,"Silas  Kipngetich","Auburn"
18,"M","3000 Steeplechase",26,"Declan McManus","Belmont"
18,"M","3000 Steeplechase",27,"Matthew Lange","George Washington"
18,"M","3000 Steeplechase",28,"Tyler Ranke","Albany"
18,"M","3000 Steeplechase",29,"Albert Kosgei","Louisville"
18,"M","3000 Steeplechase",30,"James Quattlebaum","Clemson"
18,"M","3000 Steeplechase",31,"Marco Pompilj","Dartmouth"
18,"M","3000 Steeplechase",32,"Nick Steele","Villanova"
18,"M","3000 Steeplechase",33,"Noah Charles","East Tenn. St."
18,"M","3000 Steeplechase",34,"Troy Reeder","Furman"
18,"M","3000 Steeplechase",35,"Will Battershill","Harvard"
18,"M","3000 Steeplechase",36,"Alex  Crigger","Tennessee"
18,"M","3000 Steeplechase",37,"Victor Yegon","Lehigh"
18,"M","3000 Steeplechase",38,"Fynn Timm","North Florida"
18,"M","3000 Steeplechase",39,"Jake  Brumfield","Miami (Ohio)"
18,"M","3000 Steeplechase",40,"Billy Caldwell","Pittsburgh"
18,"M","3000 Steeplechase",41,"Oussama Chouati","Maryland-Eastern Shore"
18,"M","3000 Steeplechase",42,"Gavin Gaynor","North Carolina St."
18,"M","3000 Steeplechase",43,"Austin Trainor","Central Connecticut"
18,"M","3000 Steeplechase",44,"Matthew Novak","Virginia"
18,"M","3000 Steeplechase",45,"Trent Lancaster","George Mason"
18,"M","3000 Steeplechase",46,"Geoffry Cheruiyot","Mid. Tenn. State"
18,"M","3000 Steeplechase",-1,"Alec Kunzweiler","Duke"
18,"M","3000 Steeplechase",-1,"Carter Day","George Washington"
18,"W","800 Meters",1,"Fellan Ferguson","Clemson"
18,"W","800 Meters",2,"Siofra Cleirigh Buttner","Villanova"
18,"W","800 Meters",3,"Heather MacLean","UMass Amherst"
18,"W","800 Meters",4,"Abike Egbeniyi","Mid. Tenn. State"
18,"W","800 Meters",5,"Susan Aneno","Connecticut"
18,"W","800 Meters",6,"Nia Akins","Penn"
18,"W","800 Meters",7,"Ersula Farrow","LSU"
18,"W","800 Meters",8,"Kamryn McIntosh","Clemson"
18,"W","800 Meters",9,"Laurie  Barton","Virginia Tech"
18,"W","800 Meters",10,"Allie Wilson","Monmouth"
18,"W","800 Meters",11,"Aziza Ayoub","Ohio State"
18,"W","800 Meters",12,"Michelle Howell","Jacksonville"
18,"W","800 Meters",13,"Kelsey Harris","Indiana"
18,"W","800 Meters",14,"McKenna Keegan","Villanova"
18,"W","800 Meters",15,"Maddie McHugh","Ole Miss"
18,"W","800 Meters",16,"Reagan Bustamante","Vanderbilt"
18,"W","800 Meters",17,"Martha Bissah","Norfolk State"
18,"W","800 Meters",18,"Rosie  Chamberlain","UCF"
18,"W","800 Meters",19,"Kaya Knake","UMBC"
18,"W","800 Meters",20,"Brittany Neeley","Indiana State"
18,"W","800 Meters",21,"Courtney Clody","Ohio State"
18,"W","800 Meters",22,"Ashley Lewis","George Mason"
18,"W","800 Meters",23,"Delaney McDowell","Liberty"
18,"W","800 Meters",24,"Kelly Hart","Notre Dame"
18,"W","800 Meters",25,"Brianna Belo","American"
18,"W","800 Meters",26,"Helene Holm Gottlieb","Temple"
18,"W","800 Meters",27,"Maria Acosta","Richmond"
18,"W","800 Meters",28,"Katie Foley","Connecticut"
18,"W","800 Meters",29,"Holly Manning","Stony Brook"
18,"W","800 Meters",30,"Anna Jurew","Princeton"
18,"W","800 Meters",31,"Annie Ubbing","Ohio State"
18,"W","800 Meters",32,"Tanner Ealum","Liberty"
18,"W","800 Meters",33,"Victoria Tachinski","Penn State"
18,"W","800 Meters",34,"Zoe Matherne","Holy Cross"
18,"W","800 Meters",35,"Joely Pinkston","Indiana"
18,"W","800 Meters",36,"Kendell Wiles","Indiana"
18,"W","800 Meters",37,"Sarah Anderson","Western Michigan"
18,"W","800 Meters",38,"Courtney Clayton","Vanderbilt"
18,"W","800 Meters",39,"Mikayla Schneider","Penn"
18,"W","800 Meters",40,"Blake Dodge","North Carolina"
18,"W","800 Meters",41,"Alon Lewis","Miss State"
18,"W","800 Meters",42,"Sarah Adler","Northeastern"
18,"W","800 Meters",43,"Keaton Case","High Point"
18,"W","800 Meters",44,"Brooke  Fazio ","Richmond"
18,"W","800 Meters",45,"Brittany Aveni","Duke"
18,"W","800 Meters",46,"Kelsey  Margey","Villanova"
18,"W","800 Meters",47,"Amber Tanner","Georgia"
18,"W","800 Meters",48,"Molly McCabe","Boston College"
18,"W","1500 Meters",1,"Elinor Purrier","New Hampshire"
18,"W","1500 Meters",2,"Janelle Noe","Toledo"
18,"W","1500 Meters",3,"Grace Barnett","Clemson"
18,"W","1500 Meters",4,"Jamie Morrissey","Michigan"
18,"W","1500 Meters",5,"Haley Meier","Michigan"
18,"W","1500 Meters",6,"Jessica Harris","Notre Dame"
18,"W","1500 Meters",7,"Rhianwedd Price-Weimer","Miss State"
18,"W","1500 Meters",8,"Dillon McClintock","Michigan State"
18,"W","1500 Meters",9,"Danae Rivers","Penn State"
18,"W","1500 Meters",10,"Rachel  Pocratsky","Virginia Tech"
18,"W","1500 Meters",11,"Natalie Cizmas","Eastern Michigan"
18,"W","1500 Meters",12,"Martina Rodriguez","Memphis"
18,"W","1500 Meters",13,"Petronela Simiuc","Toledo"
18,"W","1500 Meters",14,"Sarah Hardie","Columbia"
18,"W","1500 Meters",15,"Christine Bendzinski","Bucknell"
18,"W","1500 Meters",16,"Haley Yost","Eastern Kentucky"
18,"W","1500 Meters",17,"Shannon Hugard","Cornell"
18,"W","1500 Meters",18,"Elizabeth McGroarty","Delaware"
18,"W","1500 Meters",19,"Rachel McArthur","Villanova"
18,"W","1500 Meters",20,"Haley Harris","Indiana"
18,"W","1500 Meters",21,"Millie Howard","Temple"
18,"W","1500 Meters",22,"Brenna Calder","Indiana"
18,"W","1500 Meters",23,"Aynslee Van Graan","Coastal Carolina"
18,"W","1500 Meters",24,"Elisabeth Bergh","Florida"
18,"W","1500 Meters",25,"Claudia Jalon","North Florida"
18,"W","1500 Meters",26,"Mackenzie Andrews","Akron"
18,"W","1500 Meters",27,"Katie Kennedy","Virginia Tech"
18,"W","1500 Meters",28,"Abbe Goldstein","Harvard"
18,"W","1500 Meters",29,"Hannah Stoffel","Indiana"
18,"W","1500 Meters",30,"Annie Taylor","Cornell"
18,"W","1500 Meters",31,"Hannah Meier","Michigan"
18,"W","1500 Meters",32,"Leya Salis","Cornell"
18,"W","1500 Meters",33,"Libby Kokes","Columbia"
18,"W","1500 Meters",34,"Kaley Ciluffo","Villanova"
18,"W","1500 Meters",35,"Julia Rizk","Ohio State"
18,"W","1500 Meters",36,"Jackie Katzman","Cornell"
18,"W","1500 Meters",37,"Meggan Grams","Eastern Kentucky"
18,"W","1500 Meters",38,"Amy Ruiz","Georgia Tech"
18,"W","1500 Meters",39,"Maudie Skyring","Florida State"
18,"W","1500 Meters",40,"Kathryn Gillespie","Harvard"
18,"W","1500 Meters",41,"Miranda Salvo","Pittsburgh"
18,"W","1500 Meters",42,"Kate Mattox","Southern Miss."
18,"W","1500 Meters",43,"Piper Donaghu","Georgetown"
18,"W","1500 Meters",44,"Megan Rempel","North Carolina St."
18,"W","1500 Meters",45,"Anna Vess","North Carolina St."
18,"W","1500 Meters",46,"Hollie Parker","LSU"
18,"W","1500 Meters",47,"Bridget Flynn","Dartmouth"
18,"W","1500 Meters",48,"Marisa Ruskan","Richmond"
18,"W","5000 Meters",1,"Erika Kemp","North Carolina St."
18,"W","5000 Meters",2,"Allie Buchalski","Furman"
18,"W","5000 Meters",3,"Jessica Drop","Georgia"
18,"W","5000 Meters",4,"Elly Henes","North Carolina St."
18,"W","5000 Meters",5,"Bailey Davis","Louisville"
18,"W","5000 Meters",6,"Nicole  Hutchinson","Villanova"
18,"W","5000 Meters",7,"Abbey Wheeler","Providence"
18,"W","5000 Meters",8,"Hannah  Steelman ","Wofford"
18,"W","5000 Meters",9,"Katherine Receveur","Indiana"
18,"W","5000 Meters",10,"Rachel DaDamio","Notre Dame"
18,"W","5000 Meters",11,"Savannah Carnahan","Furman"
18,"W","5000 Meters",12,"Morgan Ilse","North Carolina"
18,"W","5000 Meters",13,"Erin McDonald","Michigan State"
18,"W","5000 Meters",14,"Christine Bendzinski","Bucknell"
18,"W","5000 Meters",15,"Jordann McDermitt","Eastern Michigan"
18,"W","5000 Meters",16,"Abby Nichols","Ohio State"
18,"W","5000 Meters",17,"Jeralyn Poe","Michigan State"
18,"W","5000 Meters",18,"Abbe Goldstein","Harvard"
18,"W","5000 Meters",19,"Clio Ozanne-Jaques","Ole Miss"
18,"W","5000 Meters",20,"Catarina Rocha","Providence"
18,"W","5000 Meters",21,"Sydney Meyers","Eastern Michigan"
18,"W","5000 Meters",22,"Caroline Yarbrough","Davidson"
18,"W","5000 Meters",23,"Hannah Reinhardt","Albany"
18,"W","5000 Meters",24,"Maria Scavuzzo","Miami (Ohio)"
18,"W","5000 Meters",25,"Coralea Geraniotis","Elon"
18,"W","5000 Meters",26,"Eliza Lukens-Day","Wake Forest"
18,"W","5000 Meters",27,"Ryen Frazier","North Carolina St."
18,"W","5000 Meters",28,"Danielle Orie","Penn"
18,"W","5000 Meters",29,"Nicole  Fegans","Georgia Tech"
18,"W","5000 Meters",30,"Rebecca Peters","Pittsburgh"
18,"W","5000 Meters",31,"Erin Gregoire","Columbia"
18,"W","5000 Meters",32,"Caroline Alcorta","North Carolina"
18,"W","5000 Meters",33,"Sarah Sears","Davidson"
18,"W","5000 Meters",34,"Bella Burda","Villanova"
18,"W","5000 Meters",35,"Emily Bean","Ole Miss"
18,"W","5000 Meters",36,"Abby Hong","Penn"
18,"W","5000 Meters",37,"Annie Heffernan","Notre Dame"
18,"W","5000 Meters",38,"Kelly Hayes","Pittsburgh"
18,"W","5000 Meters",39,"Niamh O'Connor","Iona"
18,"W","5000 Meters",40,"Lauren Ryan","Villanova"
18,"W","5000 Meters",41,"Sara Freix","Virginia Tech"
18,"W","5000 Meters",42,"Logan Morris","Clemson"
18,"W","5000 Meters",43,"Lauren Berman","Virginia Tech"
18,"W","5000 Meters",44,"Rachel  Levy","Oakland"
18,"W","5000 Meters",45,"Carly Davis","Miami (Ohio)"
18,"W","5000 Meters",-1,"Dominique Clairmonte","North Carolina St."
18,"W","10,000 Meters",1,"Dorcas Wasike","Louisville"
18,"W","10,000 Meters",2,"Anna Rohrer","Notre Dame"
18,"W","10,000 Meters",3,"Caroline Alcorta","North Carolina"
18,"W","10,000 Meters",4,"Margaret Allen","Indiana"
18,"W","10,000 Meters",5,"Rachel  Walny","Bowling Green"
18,"W","10,000 Meters",6,"Eden Meyer","North Florida"
18,"W","10,000 Meters",7,"Samantha Halvorsen","Wake Forest"
18,"W","10,000 Meters",8,"Sara Freix","Virginia Tech"
18,"W","10,000 Meters",9,"Samantha Drop","Georgia"
18,"W","10,000 Meters",10,"Militsa Mircheva","Florida State"
18,"W","10,000 Meters",11,"Christine  Frederick","Ohio State"
18,"W","10,000 Meters",12,"Annie Heffernan","Notre Dame"
18,"W","10,000 Meters",13,"Colleen Buckley","Bucknell"
18,"W","10,000 Meters",14,"Bella Burda","Villanova"
18,"W","10,000 Meters",15,"Jennifer Lichter","Toledo"
18,"W","10,000 Meters",16,"Yanely Gomez","Georgia"
18,"W","10,000 Meters",17,"Meredith  Smith ","Wake Forest"
18,"W","10,000 Meters",18,"Noel Palmer","Liberty"
18,"W","10,000 Meters",19,"Bailey Beery","Louisville"
18,"W","10,000 Meters",20,"Courtney Brenner","Lipscomb"
18,"W","10,000 Meters",21,"Joan Jepkirui","Toledo"
18,"W","10,000 Meters",22,"Madeline Britton","Xavier (Ohio)"
18,"W","10,000 Meters",23,"Maria Scavuzzo","Miami (Ohio)"
18,"W","10,000 Meters",24,"Kathryn Munks","Penn State"
18,"W","10,000 Meters",25,"Kassidy Manning","Louisville"
18,"W","10,000 Meters",26,"Lynsie Gram","Michigan State"
18,"W","10,000 Meters",27,"Andrea Masterson","Yale"
18,"W","10,000 Meters",28,"Madeline Trevisan","Michigan"
18,"W","10,000 Meters",29,"Olivia  Hill","West Virginia"
18,"W","10,000 Meters",30,"Mckenzie Yanek","Alabama"
18,"W","10,000 Meters",31,"Haley  Ward","Samford"
18,"W","10,000 Meters",32,"Kerri Ruffo","Northeastern"
